,support,itemsets
1760,0.06060606060606061,"frozenset({'numberOfUnits', 'modificationFlag', 'numberOfBorrowers', 'loanPurpose'})"
1761,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfBorrowers', 'postalCode', 'loanPurpose'})"
1762,0.06060606060606061,"frozenset({'productType', 'modificationFlag', 'numberOfBorrowers', 'loanPurpose'})"
1763,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfUnits', 'postalCode', 'loanPurpose'})"
1764,0.06060606060606061,"frozenset({'productType', 'modificationFlag', 'numberOfUnits', 'loanPurpose'})"
1765,0.06060606060606061,"frozenset({'productType', 'modificationFlag', 'postalCode', 'loanPurpose'})"
1766,0.06060606060606061,"frozenset({'numberOfUnits', 'numberOfBorrowers', 'postalCode', 'loanPurpose'})"
1767,0.06060606060606061,"frozenset({'productType', 'numberOfBorrowers', 'loanPurpose', 'numberOfUnits'})"
1768,0.06060606060606061,"frozenset({'preHarpLoanSequenceNumber', 'numberOfBorrowers', 'occupancyStatus', 'loanPurpose'})"
1769,0.06060606060606061,"frozenset({'UPBoriginal', 'numberOfBorrowers', 'occupancyStatus', 'loanPurpose'})"
1770,0.06060606060606061,"frozenset({'productType', 'numberOfBorrowers', 'postalCode', 'loanPurpose'})"
1771,0.06060606060606061,"frozenset({'UPBoriginal', 'preHarpLoanSequenceNumber', 'numberOfBorrowers', 'loanPurpose'})"
1772,0.06060606060606061,"frozenset({'productType', 'numberOfUnits', 'postalCode', 'loanPurpose'})"
1773,0.06060606060606061,"frozenset({'UPBoriginal', 'preHarpLoanSequenceNumber', 'occupancyStatus', 'loanPurpose'})"
1774,0.06060606060606061,"frozenset({'productType', 'loanTermOriginal', 'postalCode', 'prepaymentPenaltyMortgageFlag'})"
1775,0.06060606060606061,"frozenset({'propertyState', 'loanTermOriginal', 'postalCode', 'prepaymentPenaltyMortgageFlag'})"
1776,0.06060606060606061,"frozenset({'propertyType', 'loanTermOriginal', 'postalCode', 'prepaymentPenaltyMortgageFlag'})"
1777,0.06060606060606061,"frozenset({'UPBoriginal', 'loanTermOriginal', 'postalCode', 'prepaymentPenaltyMortgageFlag'})"
1778,0.06060606060606061,"frozenset({'productType', 'propertyState', 'loanTermOriginal', 'postalCode'})"
1779,0.06060606060606061,"frozenset({'productType', 'propertyType', 'loanTermOriginal', 'postalCode'})"
1780,0.06060606060606061,"frozenset({'productType', 'UPBoriginal', 'loanTermOriginal', 'postalCode'})"
1781,0.06060606060606061,"frozenset({'propertyType', 'propertyState', 'loanTermOriginal', 'postalCode'})"
1782,0.06060606060606061,"frozenset({'propertyState', 'loanTermOriginal', 'UPBoriginal', 'postalCode'})"
1783,0.06060606060606061,"frozenset({'propertyType', 'UPBoriginal', 'loanTermOriginal', 'postalCode'})"
1784,0.06060606060606061,"frozenset({'productType', 'propertyState', 'loanTermOriginal', 'prepaymentPenaltyMortgageFlag'})"
1785,0.06060606060606061,"frozenset({'productType', 'propertyType', 'loanTermOriginal', 'prepaymentPenaltyMortgageFlag'})"
1786,0.06060606060606061,"frozenset({'productType', 'UPBoriginal', 'loanTermOriginal', 'prepaymentPenaltyMortgageFlag'})"
1787,0.06060606060606061,"frozenset({'propertyType', 'propertyState', 'loanTermOriginal', 'prepaymentPenaltyMortgageFlag'})"
1788,0.06060606060606061,"frozenset({'propertyState', 'loanTermOriginal', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
1789,0.06060606060606061,"frozenset({'propertyType', 'UPBoriginal', 'loanTermOriginal', 'prepaymentPenaltyMortgageFlag'})"
1790,0.06060606060606061,"frozenset({'productType', 'propertyState', 'propertyType', 'loanTermOriginal'})"
1791,0.06060606060606061,"frozenset({'productType', 'propertyState', 'loanTermOriginal', 'UPBoriginal'})"
1792,0.06060606060606061,"frozenset({'productType', 'UPBoriginal', 'propertyType', 'loanTermOriginal'})"
1793,0.06060606060606061,"frozenset({'propertyType', 'propertyState', 'loanTermOriginal', 'UPBoriginal'})"
1794,0.06060606060606061,"frozenset({'numberOfUnits', 'modificationFlag', 'numberOfBorrowers', 'postalCode'})"
1795,0.06060606060606061,"frozenset({'productType', 'modificationFlag', 'numberOfBorrowers', 'numberOfUnits'})"
1796,0.06060606060606061,"frozenset({'productType', 'modificationFlag', 'numberOfBorrowers', 'postalCode'})"
1797,0.06060606060606061,"frozenset({'productType', 'modificationFlag', 'numberOfUnits', 'postalCode'})"
1798,0.06060606060606061,"frozenset({'productType', 'numberOfBorrowers', 'postalCode', 'numberOfUnits'})"
1799,0.06060606060606061,"frozenset({'numberOfUnits', 'numberOfBorrowers', 'propertyState', 'postalCode'})"
1800,0.06060606060606061,"frozenset({'numberOfUnits', 'UPBoriginal', 'numberOfBorrowers', 'postalCode'})"
1801,0.06060606060606061,"frozenset({'numberOfUnits', 'UPBoriginal', 'propertyState', 'numberOfBorrowers'})"
1802,0.06060606060606061,"frozenset({'UPBoriginal', 'preHarpLoanSequenceNumber', 'numberOfBorrowers', 'occupancyStatus'})"
1803,0.06060606060606061,"frozenset({'UPBactual', 'propertyState', 'postalCode', 'numberOfBorrowers'})"
1804,0.09090909090909091,"frozenset({'numberOfBorrowers', 'propertyState', 'UPBoriginal', 'postalCode'})"
1805,0.06060606060606061,"frozenset({'creditScoreOriginal', 'numberOfBorrowers', 'propertyState', 'postalCode'})"
1806,0.06060606060606061,"frozenset({'UPBactual', 'numberOfBorrowers', 'UPBoriginal', 'postalCode'})"
1807,0.06060606060606061,"frozenset({'creditScoreOriginal', 'UPBoriginal', 'numberOfBorrowers', 'postalCode'})"
1808,0.06060606060606061,"frozenset({'UPBactual', 'propertyState', 'UPBoriginal', 'numberOfBorrowers'})"
1809,0.06060606060606061,"frozenset({'creditScoreOriginal', 'numberOfBorrowers', 'propertyState', 'UPBoriginal'})"
1810,0.06060606060606061,"frozenset({'creditScoreOriginal', 'CLTV', 'numberOfBorrowers', 'UPBoriginal'})"
1811,0.06060606060606061,"frozenset({'numberOfUnits', 'propertyState', 'postalCode', 'occupancyStatus'})"
1812,0.06060606060606061,"frozenset({'numberOfUnits', 'UPBoriginal', 'propertyState', 'postalCode'})"
1813,0.06060606060606061,"frozenset({'productType', 'propertyState', 'postalCode', 'prepaymentPenaltyMortgageFlag'})"
1814,0.06060606060606061,"frozenset({'productType', 'propertyType', 'postalCode', 'prepaymentPenaltyMortgageFlag'})"
1815,0.06060606060606061,"frozenset({'productType', 'UPBoriginal', 'postalCode', 'prepaymentPenaltyMortgageFlag'})"
1816,0.06060606060606061,"frozenset({'propertyType', 'propertyState', 'postalCode', 'prepaymentPenaltyMortgageFlag'})"
1817,0.06060606060606061,"frozenset({'UPBoriginal', 'propertyState', 'postalCode', 'prepaymentPenaltyMortgageFlag'})"
1818,0.06060606060606061,"frozenset({'propertyType', 'UPBoriginal', 'postalCode', 'prepaymentPenaltyMortgageFlag'})"
1819,0.06060606060606061,"frozenset({'productType', 'propertyType', 'propertyState', 'postalCode'})"
1820,0.06060606060606061,"frozenset({'productType', 'UPBoriginal', 'propertyState', 'postalCode'})"
1821,0.06060606060606061,"frozenset({'productType', 'UPBoriginal', 'propertyType', 'postalCode'})"
1822,0.06060606060606061,"frozenset({'propertyType', 'UPBoriginal', 'propertyState', 'postalCode'})"
1823,0.06060606060606061,"frozenset({'UPBactual', 'propertyState', 'UPBoriginal', 'postalCode'})"
1824,0.06060606060606061,"frozenset({'creditScoreOriginal', 'UPBoriginal', 'propertyState', 'postalCode'})"
1825,0.06060606060606061,"frozenset({'LTVoriginal', 'propertyState', 'UPBoriginal', 'postalCode'})"
1826,0.06060606060606061,"frozenset({'productType', 'propertyType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
1827,0.06060606060606061,"frozenset({'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
1828,0.06060606060606061,"frozenset({'productType', 'UPBoriginal', 'propertyType', 'prepaymentPenaltyMortgageFlag'})"
1829,0.06060606060606061,"frozenset({'propertyType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
1830,0.06060606060606061,"frozenset({'productType', 'UPBoriginal', 'propertyType', 'propertyState'})"
1831,0.06060606060606061,"frozenset({'UPBoriginal', 'UPBactual', 'propertyState', 'LTV'})"
1832,0.06060606060606061,"frozenset({'creditScoreOriginal', 'UPBactual', 'propertyState', 'UPBoriginal'})"
1833,0.06060606060606061,"frozenset({'LTVoriginal', 'propertyState', 'UPBoriginal', 'UPBactual'})"
1834,0.06060606060606061,"frozenset({'creditScoreOriginal', 'UPBactual', 'propertyState', 'LTV'})"
1835,0.06060606060606061,"frozenset({'UPBactual', 'propertyState', 'LTV', 'LTVoriginal'})"
1836,0.06060606060606061,"frozenset({'creditScoreOriginal', 'LTVoriginal', 'propertyState', 'UPBactual'})"
1837,0.06060606060606061,"frozenset({'creditScoreOriginal', 'UPBoriginal', 'propertyState', 'LTV'})"
1838,0.06060606060606061,"frozenset({'UPBoriginal', 'LTVoriginal', 'propertyState', 'LTV'})"
1839,0.06060606060606061,"frozenset({'creditScoreOriginal', 'LTVoriginal', 'propertyState', 'UPBoriginal'})"
1840,0.06060606060606061,"frozenset({'creditScoreOriginal', 'LTVoriginal', 'propertyState', 'LTV'})"
1841,0.06060606060606061,"frozenset({'DebtToIncomeRatioCurrent', 'LTVoriginal', 'propertyState', 'LTV'})"
1842,0.06060606060606061,"frozenset({'UPBoriginal', 'creditScoreOriginal', 'UPBactual', 'LTV'})"
1843,0.06060606060606061,"frozenset({'UPBoriginal', 'LTVoriginal', 'LTV', 'UPBactual'})"
1844,0.06060606060606061,"frozenset({'creditScoreOriginal', 'LTVoriginal', 'UPBoriginal', 'UPBactual'})"
1845,0.06060606060606061,"frozenset({'creditScoreOriginal', 'LTVoriginal', 'LTV', 'UPBactual'})"
1846,0.06060606060606061,"frozenset({'UPBoriginal', 'creditScoreOriginal', 'LTVoriginal', 'LTV'})"
1847,0.06060606060606061,"frozenset({'creditScoreOriginal', 'CLTV', 'LTV', 'LTVoriginal'})"
1848,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'creditScore'})"
1849,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateCurrent', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'creditScore'})"
1850,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'creditScore'})"
1851,0.06060606060606061,"frozenset({'interestRateCurrent', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1852,0.06060606060606061,"frozenset({'interestRateCurrent', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'UPBactual', 'creditScore'})"
1853,0.06060606060606061,"frozenset({'interestRateCurrent', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1854,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateOriginal', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'creditScore'})"
1855,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'creditScore'})"
1856,0.06060606060606061,"frozenset({'interestRateOriginal', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1857,0.06060606060606061,"frozenset({'interestRateOriginal', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'UPBactual', 'creditScore'})"
1858,0.06060606060606061,"frozenset({'interestRateOriginal', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1859,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'creditScore'})"
1860,0.06060606060606061,"frozenset({'numberOfBorrowers', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1861,0.06060606060606061,"frozenset({'numberOfBorrowers', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'UPBactual', 'creditScore'})"
1862,0.06060606060606061,"frozenset({'numberOfBorrowers', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1863,0.06060606060606061,"frozenset({'postalCode', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1864,0.06060606060606061,"frozenset({'postalCode', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'UPBactual', 'creditScore'})"
1865,0.06060606060606061,"frozenset({'postalCode', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1866,0.06060606060606061,"frozenset({'currentLoanDelinquencyStatus', 'CLTVoriginal', 'UPBactual', 'propertyState', 'creditScore'})"
1867,0.06060606060606061,"frozenset({'currentLoanDelinquencyStatus', 'CLTVoriginal', 'UPBoriginal', 'propertyState', 'creditScore'})"
1868,0.06060606060606061,"frozenset({'UPBactual', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1869,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateOriginal', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'creditScore'})"
1870,0.06060606060606061,"frozenset({'interestRateOriginal', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'creditScore'})"
1871,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'creditScore'})"
1872,0.06060606060606061,"frozenset({'interestRateOriginal', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1873,0.06060606060606061,"frozenset({'interestRateOriginal', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1874,0.06060606060606061,"frozenset({'numberOfBorrowers', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'creditScore'})"
1875,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'creditScore'})"
1876,0.06060606060606061,"frozenset({'numberOfBorrowers', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1877,0.06060606060606061,"frozenset({'numberOfBorrowers', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1878,0.06060606060606061,"frozenset({'postalCode', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'creditScore'})"
1879,0.06060606060606061,"frozenset({'numberOfUnits', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1880,0.06060606060606061,"frozenset({'numberOfUnits', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1881,0.06060606060606061,"frozenset({'postalCode', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1882,0.06060606060606061,"frozenset({'postalCode', 'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1883,0.06060606060606061,"frozenset({'DebtToIncomeRatioOriginal', 'CLTVoriginal', 'UPBoriginal', 'propertyState', 'creditScore'})"
1884,0.06060606060606061,"frozenset({'loanAge', 'interestRateOriginal', 'interestRateCurrent', 'CLTVoriginal', 'creditScore'})"
1885,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateOriginal', 'interestRateCurrent', 'CLTVoriginal', 'creditScore'})"
1886,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'CLTVoriginal', 'creditScore'})"
1887,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1888,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'CLTVoriginal', 'UPBactual', 'creditScore'})"
1889,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1890,0.06060606060606061,"frozenset({'LTV', 'interestRateOriginal', 'interestRateCurrent', 'CLTVoriginal', 'creditScore'})"
1891,0.06060606060606061,"frozenset({'interestRateOriginal', 'creditScoreOriginal', 'interestRateCurrent', 'CLTVoriginal', 'creditScore'})"
1892,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'CLTVoriginal', 'creditScore'})"
1893,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateCurrent', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1894,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateCurrent', 'CLTVoriginal', 'UPBactual', 'creditScore'})"
1895,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateCurrent', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1896,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1897,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'CLTVoriginal', 'UPBactual', 'creditScore'})"
1898,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1899,0.06060606060606061,"frozenset({'interestRateCurrent', 'CLTVoriginal', 'UPBactual', 'propertyState', 'creditScore'})"
1900,0.06060606060606061,"frozenset({'interestRateCurrent', 'CLTVoriginal', 'UPBoriginal', 'propertyState', 'creditScore'})"
1901,0.06060606060606061,"frozenset({'UPBactual', 'interestRateCurrent', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1902,0.06060606060606061,"frozenset({'LTV', 'creditScoreOriginal', 'interestRateCurrent', 'CLTVoriginal', 'creditScore'})"
1903,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateOriginal', 'numberOfUnits', 'CLTVoriginal', 'creditScore'})"
1904,0.09090909090909091,"frozenset({'numberOfBorrowers', 'postalCode', 'interestRateOriginal', 'CLTVoriginal', 'creditScore'})"
1905,0.09090909090909091,"frozenset({'numberOfBorrowers', 'interestRateOriginal', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1906,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateOriginal', 'CLTVoriginal', 'UPBactual', 'creditScore'})"
1907,0.09090909090909091,"frozenset({'numberOfBorrowers', 'interestRateOriginal', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1908,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateOriginal', 'creditScoreOriginal', 'CLTVoriginal', 'creditScore'})"
1909,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'numberOfUnits', 'CLTVoriginal', 'creditScore'})"
1910,0.06060606060606061,"frozenset({'interestRateOriginal', 'numberOfUnits', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1911,0.06060606060606061,"frozenset({'interestRateOriginal', 'numberOfUnits', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1912,0.09090909090909091,"frozenset({'postalCode', 'interestRateOriginal', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1913,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'CLTVoriginal', 'UPBactual', 'creditScore'})"
1914,0.09090909090909091,"frozenset({'postalCode', 'interestRateOriginal', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1915,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'creditScoreOriginal', 'CLTVoriginal', 'creditScore'})"
1916,0.06060606060606061,"frozenset({'interestRateOriginal', 'CLTVoriginal', 'UPBactual', 'propertyState', 'creditScore'})"
1917,0.09090909090909091,"frozenset({'interestRateOriginal', 'CLTVoriginal', 'UPBoriginal', 'propertyState', 'creditScore'})"
1918,0.06060606060606061,"frozenset({'interestRateOriginal', 'creditScoreOriginal', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1919,0.06060606060606061,"frozenset({'UPBactual', 'interestRateOriginal', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1920,0.06060606060606061,"frozenset({'interestRateOriginal', 'creditScoreOriginal', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1921,0.06060606060606061,"frozenset({'LTV', 'interestRateOriginal', 'creditScoreOriginal', 'CLTVoriginal', 'creditScore'})"
1922,0.06060606060606061,"frozenset({'loanAge', 'numberOfBorrowers', 'CLTVoriginal', 'loanPurpose', 'creditScore'})"
1923,0.06060606060606061,"frozenset({'loanAge', 'occupancyStatus', 'CLTVoriginal', 'loanPurpose', 'creditScore'})"
1924,0.06060606060606061,"frozenset({'loanAge', 'preHarpLoanSequenceNumber', 'CLTVoriginal', 'loanPurpose', 'creditScore'})"
1925,0.06060606060606061,"frozenset({'loanAge', 'CLTVoriginal', 'loanPurpose', 'UPBoriginal', 'creditScore'})"
1926,0.06060606060606061,"frozenset({'loanAge', 'numberOfBorrowers', 'occupancyStatus', 'CLTVoriginal', 'creditScore'})"
1927,0.06060606060606061,"frozenset({'loanAge', 'preHarpLoanSequenceNumber', 'numberOfBorrowers', 'CLTVoriginal', 'creditScore'})"
1928,0.06060606060606061,"frozenset({'loanAge', 'numberOfBorrowers', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1929,0.06060606060606061,"frozenset({'loanAge', 'preHarpLoanSequenceNumber', 'occupancyStatus', 'CLTVoriginal', 'creditScore'})"
1930,0.06060606060606061,"frozenset({'loanAge', 'occupancyStatus', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1931,0.06060606060606061,"frozenset({'loanAge', 'preHarpLoanSequenceNumber', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1932,0.06060606060606061,"frozenset({'numberOfBorrowers', 'occupancyStatus', 'CLTVoriginal', 'loanPurpose', 'creditScore'})"
1933,0.06060606060606061,"frozenset({'preHarpLoanSequenceNumber', 'numberOfBorrowers', 'CLTVoriginal', 'loanPurpose', 'creditScore'})"
1934,0.06060606060606061,"frozenset({'numberOfBorrowers', 'CLTVoriginal', 'loanPurpose', 'UPBoriginal', 'creditScore'})"
1935,0.06060606060606061,"frozenset({'preHarpLoanSequenceNumber', 'occupancyStatus', 'CLTVoriginal', 'loanPurpose', 'creditScore'})"
1936,0.06060606060606061,"frozenset({'occupancyStatus', 'CLTVoriginal', 'loanPurpose', 'UPBoriginal', 'creditScore'})"
1937,0.06060606060606061,"frozenset({'preHarpLoanSequenceNumber', 'CLTVoriginal', 'loanPurpose', 'UPBoriginal', 'creditScore'})"
1938,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'numberOfUnits', 'CLTVoriginal', 'creditScore'})"
1939,0.06060606060606061,"frozenset({'numberOfBorrowers', 'numberOfUnits', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1940,0.06060606060606061,"frozenset({'numberOfBorrowers', 'numberOfUnits', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1941,0.06060606060606061,"frozenset({'preHarpLoanSequenceNumber', 'numberOfBorrowers', 'occupancyStatus', 'CLTVoriginal', 'creditScore'})"
1942,0.06060606060606061,"frozenset({'numberOfBorrowers', 'occupancyStatus', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1943,0.09090909090909091,"frozenset({'numberOfBorrowers', 'postalCode', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1944,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'CLTVoriginal', 'UPBactual', 'creditScore'})"
1945,0.09090909090909091,"frozenset({'numberOfBorrowers', 'postalCode', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1946,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'creditScoreOriginal', 'CLTVoriginal', 'creditScore'})"
1947,0.06060606060606061,"frozenset({'preHarpLoanSequenceNumber', 'numberOfBorrowers', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1948,0.06060606060606061,"frozenset({'numberOfBorrowers', 'CLTVoriginal', 'UPBactual', 'propertyState', 'creditScore'})"
1949,0.09090909090909091,"frozenset({'numberOfBorrowers', 'CLTVoriginal', 'UPBoriginal', 'propertyState', 'creditScore'})"
1950,0.06060606060606061,"frozenset({'numberOfBorrowers', 'creditScoreOriginal', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1951,0.06060606060606061,"frozenset({'numberOfBorrowers', 'UPBactual', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1952,0.06060606060606061,"frozenset({'CLTV', 'numberOfBorrowers', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1953,0.09090909090909091,"frozenset({'numberOfBorrowers', 'creditScoreOriginal', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1954,0.06060606060606061,"frozenset({'CLTV', 'numberOfBorrowers', 'creditScoreOriginal', 'CLTVoriginal', 'creditScore'})"
1955,0.06060606060606061,"frozenset({'postalCode', 'numberOfUnits', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1956,0.06060606060606061,"frozenset({'postalCode', 'numberOfUnits', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1957,0.06060606060606061,"frozenset({'numberOfUnits', 'CLTVoriginal', 'UPBoriginal', 'propertyState', 'creditScore'})"
1958,0.06060606060606061,"frozenset({'preHarpLoanSequenceNumber', 'occupancyStatus', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1959,0.06060606060606061,"frozenset({'postalCode', 'CLTVoriginal', 'UPBactual', 'propertyState', 'creditScore'})"
1960,0.09090909090909091,"frozenset({'postalCode', 'CLTVoriginal', 'UPBoriginal', 'propertyState', 'creditScore'})"
1961,0.06060606060606061,"frozenset({'postalCode', 'creditScoreOriginal', 'CLTVoriginal', 'propertyState', 'creditScore'})"
1962,0.06060606060606061,"frozenset({'postalCode', 'UPBactual', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1963,0.06060606060606061,"frozenset({'postalCode', 'creditScoreOriginal', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1964,0.06060606060606061,"frozenset({'UPBactual', 'CLTVoriginal', 'UPBoriginal', 'propertyState', 'creditScore'})"
1965,0.06060606060606061,"frozenset({'creditScoreOriginal', 'CLTVoriginal', 'UPBoriginal', 'propertyState', 'creditScore'})"
1966,0.06060606060606061,"frozenset({'CLTV', 'creditScoreOriginal', 'CLTVoriginal', 'UPBoriginal', 'creditScore'})"
1967,0.06060606060606061,"frozenset({'CLTV', 'LTV', 'creditScoreOriginal', 'CLTVoriginal', 'creditScore'})"
1968,0.06060606060606061,"frozenset({'CLTV', 'LTV', 'CLTVoriginal', 'LTVoriginal', 'creditScore'})"
1969,0.06060606060606061,"frozenset({'LTV', 'creditScoreOriginal', 'CLTVoriginal', 'LTVoriginal', 'creditScore'})"
1970,0.06060606060606061,"frozenset({'CLTV', 'creditScoreOriginal', 'CLTVoriginal', 'LTVoriginal', 'creditScore'})"
1971,0.06060606060606061,"frozenset({'CLTV', 'creditScoreOriginal', 'DebtToIncomeRatioCurrent', 'CLTVoriginal', 'creditScore'})"
1972,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateOriginal', 'interestRateCurrent', 'currentLoanDelinquencyStatus', 'CLTVoriginal'})"
1973,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'currentLoanDelinquencyStatus', 'CLTVoriginal'})"
1974,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'currentLoanDelinquencyStatus', 'CLTVoriginal', 'propertyState'})"
