,support,itemsets,length
4515,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'creditScore'})",8
4516,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'creditScore'})",8
4517,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4518,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'creditScore'})",8
4519,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4520,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'propertyState', 'creditScore'})",8
4521,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4522,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'creditScore'})",8
4523,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4524,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'creditScore'})",8
4525,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4526,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'propertyState', 'creditScore'})",8
4527,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4528,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'creditScore'})",8
4529,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4530,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4531,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4532,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4533,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4534,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'creditScore'})",8
4535,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4536,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'propertyState', 'creditScore'})",8
4537,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4538,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'creditScore'})",8
4539,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4540,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4541,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4542,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4543,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4544,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4545,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4546,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4547,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4548,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4549,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'creditScore'})",8
4550,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4551,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'propertyState', 'creditScore'})",8
4552,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4553,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'creditScore'})",8
4554,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4555,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4556,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4557,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4558,0.06060606060606061,"frozenset({'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4559,0.06060606060606061,"frozenset({'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4560,0.06060606060606061,"frozenset({'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4561,0.06060606060606061,"frozenset({'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4562,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4563,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4564,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4565,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4566,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4567,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4568,0.06060606060606061,"frozenset({'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4569,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4570,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'creditScore'})",8
4571,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4572,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'propertyState', 'creditScore'})",8
4573,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
